point_id,point_name,subbranch,lat,lon,韵,声组,汉字,读音,note,上海地区方言调查研究
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,模,Ø,虎,u,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,模,Ø,浒,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,模,Ø,琥,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,模,Ø,戽,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,模,Ø,胡,u,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,模,Ø,湖,u,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,模,Ø,狐,u,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,模,Ø,壶,u,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,模,Ø,乎,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,模,Ø,瓠,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,模,Ø,鬍,u,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,模,Ø,糊,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,模,Ø,蝴,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,模,Ø,瑚,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,模,Ø,户,u,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,模,Ø,沪,u,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,模,Ø,互,u,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,模,Ø,护,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,模,Ø,瓠,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,模,Ø,糊,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,模,Ø,乌,u,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,模,Ø,污,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,模,Ø,坞,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,模,Ø,恶,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,P,褒,ə,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,P,保,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,P,堡,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,P,宝,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,P,报,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,P,袍,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,P,抱,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,P,暴,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,P,菢,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,M,毛,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,M,冒,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,M,帽,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,M,瑁,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,T,刀,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,T,叨,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,T,祷,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,T,岛,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,T,倒,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,T,捣,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,T,到,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,T,倒,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,T,滔,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,T,掏,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,T,讨,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,T,套,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,T,桃,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,T,逃,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,T,淘,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,T,陶,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,T,萄,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,T,涛,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,T,道,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,T,稻,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,T,盗,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,T,导,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,T,蹈,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,N,脑,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,N,恼,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,L,劳,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,L,捞,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,L,唠,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,L,牢,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,L,痨,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,L,老,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,L,佬,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,L,涝,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,TS,遭,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,TS,糟,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,TS,早,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,TS,枣,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,TS,蚤,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,TS,澡,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,TS,藻,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,TS,躁,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,TS,灶,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,TS,操,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,TS,草,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,TS,騲,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,TS,糙,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,TS,曹,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,TS,槽,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,TS,皂,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,TS,造,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,TS,骚,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,TS,臊,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,TS,扫,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,TS,嫂,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,TS,扫,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,TS,燥,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,K,高,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,K,膏,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,K,篙,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,K,羔,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,K,糕,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,K,稿,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,K,告,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,K,膏,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,K,考,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,K,烤,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,K,拷,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,K,靠,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,K,犒,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,K,铐,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,K,㸆,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,K,熬,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,K,敖,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,K,鳌,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,K,傲,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,K,鏊,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,Ø,蒿,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,Ø,薅,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,Ø,好,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,Ø,好,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,Ø,耗,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,Ø,豪,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,Ø,壕,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,Ø,毫,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,Ø,号,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,Ø,蠔,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,Ø,浩,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,Ø,号,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,Ø,爊,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,Ø,袄,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,Ø,懊,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,Ø,奥,ɔ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,Ø,懊,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,豪,Ø,澳,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,P,剖,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,M,某,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,M,亩,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,M,牡,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,M,母,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,M,拇,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,M,戊,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,M,茂,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,M,贸,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,T,兜,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,T,斗,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,T,抖,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,T,陡,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,T,蚪,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,T,斗,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,T,偷,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,T,敨,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,T,透,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,T,头,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,T,投,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,T,骰,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,T,豆,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,T,逗,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,T,痘,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,T,脰,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,L,楼,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,L,搂,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,L,耧,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,L,娄,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,L,搂,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,L,篓,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,L,溇,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,L,漏,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,L,陋,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,TS,走,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,TS,奏,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,TS,凑,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,TS,叟,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,TS,嗽,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,K,勾,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,K,钩,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,K,沟,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,K,狗,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,K,苟,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,K,垢,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,K,枸,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,K,彀,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,K,够,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,K,构,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,K,购,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,K,勾,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,K,抠,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,K,眍,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,K,口,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,K,叩,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,K,扣,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,K,寇,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,K,藕,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,K,偶,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,K,偶,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,Ø,吼,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,Ø,侯,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,Ø,喉,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,Ø,猴,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,Ø,瘊,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,Ø,後,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,Ø,厚,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,Ø,后,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,Ø,候,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,Ø,鲎,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,Ø,欧,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,Ø,瓯,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,Ø,区,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,Ø,鸥,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,Ø,呕,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,Ø,殴,ɤ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,Ø,沤,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,侯,Ø,怄,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,皆,P,拜,ᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,皆,P,排,ᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,皆,P,�,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,皆,M,埋,ᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,皆,L,攋,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,皆,TS*,䍉,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,皆,TS*,箉,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,皆,TS*,斋,ᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,皆,TS*,豺,ᴀ/ɛ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,皆,K,皆,iᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,皆,K,阶,iᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,皆,K,稭,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,皆,K,偕,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,皆,K,介,ᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,皆,K,界,ᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,皆,K,芥,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,皆,K,尬,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,皆,K,疥,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,皆,K,届,ᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,皆,K,戒,ᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,皆,K,庎,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,皆,K,揩,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,皆,K,楷,ᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,皆,Ø,谐,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,皆,Ø,骇,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,皆,Ø,械,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,皆,Ø,挨,ɛ/ᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,佳,P,摆,ᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,佳,P,派,ᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,佳,P,牌,ᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,佳,P,簰,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,佳,P,罢,ᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,佳,P,稗,ᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,佳,M,买,ᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,佳,M,卖,ᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,佳,N,奶,ᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,佳,TS*,债,ᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,佳,TS*,钗,ᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,佳,TS*,差,ᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,佳,TS*,柴,ᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,佳,TS*,筛,ᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,佳,TS*,洒,ᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,佳,TS*,晒,o/ᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,佳,K,佳,iᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,佳,K,街,ᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,佳,K,解,ᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,佳,K,懈,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,佳,K,涯,iᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,佳,K,崖,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,佳,K,捱,,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,佳,Ø,鞋,ᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,佳,Ø,解,ᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,佳,Ø,解,ᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,佳,Ø,蟹,ᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,佳,Ø,矮,ᴀ,,
FJ01,枫泾镇,太湖片-苏沪嘉小片,,,佳,Ø,隘,,,
