point_id,point_name,subbranch,lat,lon,韵,声组,汉字,读音,note,上海地区方言调查研究
XZ01,莘庄,太湖片-苏沪嘉小片,,,模,Ø,糊,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,模,Ø,乌,u,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,模,Ø,污,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,模,Ø,坞,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,模,Ø,恶,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,P,褒,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,P,保,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,P,堡,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,P,宝,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,P,报,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,P,袍,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,P,抱,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,P,暴,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,P,菢,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,M,毛,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,M,冒,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,M,帽,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,M,瑁,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,T,刀,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,T,叨,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,T,祷,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,T,岛,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,T,倒,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,T,捣,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,T,到,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,T,倒,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,T,滔,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,T,掏,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,T,讨,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,T,套,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,T,桃,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,T,逃,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,T,淘,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,T,陶,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,T,萄,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,T,涛,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,T,道,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,T,稻,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,T,盗,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,T,导,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,T,蹈,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,N,脑,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,N,恼,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,L,劳,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,L,捞,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,L,唠,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,L,牢,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,L,痨,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,L,老,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,L,佬,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,L,涝,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,TS,遭,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,TS,糟,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,TS,早,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,TS,枣,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,TS,蚤,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,TS,澡,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,TS,藻,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,TS,躁,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,TS,灶,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,TS,操,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,TS,草,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,TS,騲,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,TS,糙,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,TS,曹,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,TS,槽,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,TS,皂,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,TS,造,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,TS,骚,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,TS,臊,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,TS,扫,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,TS,嫂,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,TS,扫,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,TS,燥,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,K,高,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,K,膏,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,K,篙,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,K,羔,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,K,糕,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,K,稿,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,K,告,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,K,膏,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,K,考,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,K,烤,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,K,拷,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,K,靠,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,K,犒,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,K,铐,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,K,㸆,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,K,熬,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,K,敖,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,K,鳌,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,K,傲,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,K,鏊,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,Ø,蒿,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,Ø,薅,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,Ø,好,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,Ø,好,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,Ø,耗,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,Ø,豪,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,Ø,壕,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,Ø,毫,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,Ø,号,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,Ø,蠔,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,Ø,浩,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,Ø,号,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,Ø,爊,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,Ø,袄,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,Ø,懊,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,Ø,奥,ɔ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,Ø,懊,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,豪,Ø,澳,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,P,剖,u,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,M,某,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,M,亩,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,M,牡,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,M,母,u,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,M,拇,u,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,M,戊,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,M,茂,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,M,贸,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,T,兜,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,T,斗,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,T,抖,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,T,陡,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,T,蚪,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,T,斗,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,T,偷,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,T,敨,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,T,透,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,T,头,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,T,投,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,T,骰,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,T,豆,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,T,逗,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,T,痘,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,T,脰,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,L,楼,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,L,搂,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,L,耧,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,L,娄,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,L,搂,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,L,篓,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,L,溇,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,L,漏,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,L,陋,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,TS,走,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,TS,奏,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,TS,凑,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,TS,叟,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,TS,嗽,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,K,勾,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,K,钩,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,K,沟,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,K,狗,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,K,苟,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,K,垢,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,K,枸,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,K,彀,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,K,够,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,K,构,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,K,购,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,K,勾,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,K,抠,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,K,眍,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,K,口,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,K,叩,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,K,扣,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,K,寇,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,K,藕,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,K,偶,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,K,偶,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,Ø,吼,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,Ø,侯,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,Ø,喉,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,Ø,猴,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,Ø,瘊,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,Ø,後,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,Ø,厚,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,Ø,后,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,Ø,候,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,Ø,鲎,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,Ø,欧,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,Ø,瓯,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,Ø,区,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,Ø,鸥,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,Ø,呕,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,Ø,殴,ɤ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,Ø,沤,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,侯,Ø,怄,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,皆,P,拜,ᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,皆,P,排,ᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,皆,P,�,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,皆,M,埋,ᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,皆,L,攋,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,皆,TS*,䍉,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,皆,TS*,箉,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,皆,TS*,斋,ᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,皆,TS*,豺,e,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,皆,K,皆,iᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,皆,K,阶,iᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,皆,K,稭,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,皆,K,偕,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,皆,K,介,ᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,皆,K,界,ᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,皆,K,芥,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,皆,K,尬,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,皆,K,疥,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,皆,K,届,ᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,皆,K,戒,ᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,皆,K,庎,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,皆,K,揩,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,皆,K,楷,ᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,皆,Ø,谐,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,皆,Ø,骇,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,皆,Ø,械,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,皆,Ø,挨,ᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,佳,P,摆,ᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,佳,P,派,ᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,佳,P,牌,ᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,佳,P,簰,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,佳,P,罢,ᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,佳,P,稗,ᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,佳,M,买,ᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,佳,M,卖,ᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,佳,N,奶,ᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,佳,TS*,债,ᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,佳,TS*,钗,o/ᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,佳,TS*,差,ᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,佳,TS*,柴,ᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,佳,TS*,筛,ᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,佳,TS*,洒,ᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,佳,TS*,晒,o/ᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,佳,K,佳,iᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,佳,K,街,ᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,佳,K,解,ᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,佳,K,懈,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,佳,K,涯,iᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,佳,K,崖,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,佳,K,捱,,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,佳,Ø,鞋,ᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,佳,Ø,解,ᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,佳,Ø,解,ᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,佳,Ø,蟹,ᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,佳,Ø,矮,ᴀ,,
XZ01,莘庄,太湖片-苏沪嘉小片,,,佳,Ø,隘,,,
